X,Y,Z,MaximumInscribedSphereRadius
64.4154205322,4.60489606857,53.2060508728,2.27538890817
64.4785308838,4.68388271332,53.2333030701,2.27487309515
64.5342483521,4.75672531128,53.2592430115,2.27312373307
64.5921783447,4.83313751221,53.2878494263,2.2697771919
64.6485290527,4.91198444366,53.3126792908,2.26627582943
64.7067642212,4.98824691772,53.3410186768,2.26344191279
64.7651443481,5.06418323517,53.3697929382,2.25870810182
64.8243942261,5.14039850235,53.3961029053,2.25475156795
64.8872146606,5.21340084076,53.4232215881,2.25184961797
64.9488754272,5.28870344162,53.4463424683,2.24734938203
65.0116958618,5.36206245422,53.472366333,2.24230152355
65.0716400146,5.43852329254,53.4963150024,2.23826030151
65.1359405518,5.51205301285,53.5179328918,2.23557074983
65.2004623413,5.58441543579,53.5426979065,2.23368774483
65.2631988525,5.65967607498,53.5629882812,2.23138474795
65.3241729736,5.73569011688,53.5854873657,2.22725406759
65.3876190186,5.81021118164,53.6063537598,2.22301775237
65.4516830444,5.88407707214,53.6275405884,2.22170723467
65.5190200806,5.95506286621,53.6484260559,2.21845269497
65.5817184448,6.03071546555,53.6674385071,2.21498331283
65.6438598633,6.10716676712,53.6847763062,2.21203733984
65.709312439,6.18052339554,53.7032432556,2.20682145274
65.7697067261,6.25887203217,53.7183151245,2.20100085194
65.8298187256,6.33688259125,53.7358360291,2.19578795002
65.8935470581,6.41227006912,53.7520637512,2.19182873567
65.9555435181,6.48936128616,53.766998291,2.18812702316
66.0201950073,6.56424808502,53.7820587158,2.18416791292
66.0866012573,6.63677883148,53.8005485535,2.18019515861
66.1556777954,6.70754528046,53.8158721924,2.17548527962
66.2222518921,6.77953767776,53.835609436,2.16971214155
66.2889633179,6.85049533844,53.8584899902,2.16535576441
66.3575897217,6.92057037354,53.8778343201,2.15792274833
66.4225997925,6.99387645721,53.8981781006,2.15051918156
66.490447998,7.06296443939,53.9234008789,2.14505181704
66.5558700562,7.13517856598,53.9458465576,2.1395067807
66.626411438,7.20256185532,53.9680557251,2.1342515591
66.6953735352,7.27080106735,53.9925193787,2.12948031813
66.7617645264,7.34058094025,54.0196418762,2.12641077553
66.8307495117,7.40887975693,54.0437469482,2.12016898564
66.8932647705,7.48277997971,54.0689544678,2.11293973903
66.9583892822,7.55244064331,54.0993652344,2.10874104916
67.021987915,7.62359762192,54.1293563843,2.10456768414
67.0850906372,7.69594049454,54.1573600769,2.10032891589
67.1485595703,7.76740789413,54.1869087219,2.09666954253
67.2121200562,7.83948040009,54.2147712708,2.09596779855
67.2758560181,7.91112041473,54.2433052063,2.09365391505
67.3383636475,7.98324298859,54.2733726501,2.09084994901
67.3984146118,8.05631828308,54.3059806824,2.08870923033
67.4552154541,8.13225078583,54.3377952576,2.08331038706
67.508895874,8.21192836761,54.3657531738,2.07804124961
67.5590438843,8.29329395294,54.3953704834,2.07408259673
67.6133346558,8.3726234436,54.4232597351,2.07228570128
67.6715621948,8.44872188568,54.4521522522,2.07049424794
67.7298126221,8.5242805481,54.4823455811,2.06866809623
67.7854995728,8.60323143005,54.5084190369,2.06679577915
67.8399124146,8.68307209015,54.5342254639,2.06377044631
67.8913955688,8.76468372345,54.5604705811,2.05904857381
67.9482498169,8.84385681152,54.5833740234,2.05423439809
68.00415802,8.92352581024,54.6066894531,2.04947368648
68.057762146,9.00502300262,54.6288604736,2.04507329749
68.1118545532,9.08626556396,54.6508140564,2.04120606136
68.1644821167,9.16839885712,54.673122406,2.034202862
68.218208313,9.25079727173,54.6914520264,2.02756277077
68.2696609497,9.33467006683,54.7094573975,2.02238855033
68.3243713379,9.41687011719,54.7252960205,2.0165656941
68.3794326782,9.49887466431,54.7410430908,2.01170179909
68.4333114624,9.58204650879,54.7548484802,2.00756608102
68.4878463745,9.66443824768,54.7704353333,2.00063957165
68.5435180664,9.74670410156,54.7826080322,1.99522838162
68.5974197388,9.83053588867,54.7909851074,1.98952447917
68.6513519287,9.91340732574,54.8066558838,1.98333236381
68.7044754028,9.99753856659,54.8170852661,1.97957479436
68.7601699829,10.0796480179,54.8296775818,1.97527149972
68.8126678467,10.1638383865,54.8423576355,1.97159152389
68.8656311035,10.2482585907,54.8515052795,1.96850988632
68.9156570435,10.3338289261,54.8642730713,1.96425856653
68.9668121338,10.4189376831,54.8759841919,1.95960383163
69.016708374,10.5051288605,54.8859100342,1.95640656346
69.0629882812,10.5933837891,54.8941574097,1.95156077025
69.1093826294,10.6809120178,54.9088096619,1.94541166837
69.1578445435,10.7681055069,54.9158439636,1.941678879
69.2017669678,10.8578577042,54.9218215942,1.93877625248
69.2463912964,10.9471712112,54.9274024963,1.93438780037
69.2921295166,11.0358457565,54.9355888367,1.93080438538
69.3357925415,11.1258144379,54.9381790161,1.92935118553
69.3817367554,11.2146177292,54.9404144287,1.92691777293
69.4287719727,11.3029050827,54.9414672852,1.92468061875
69.4731292725,11.392531395,54.9394874573,1.92396211262
69.5179748535,11.4816589355,54.9315986633,1.92443107321
69.5615997314,11.5713376999,54.9235992432,1.92179675905
69.6091308594,11.65883255,54.9136657715,1.92131435542
69.6528320312,11.7478103638,54.8997497559,1.92117708834
69.6969528198,11.8369493484,54.8892059326,1.92102243931
69.7420196533,11.9253997803,54.8766441345,1.91999331889
69.7846298218,12.0149507523,54.8630714417,1.92206345198
69.8274993896,12.1034593582,54.8449897766,1.92591643321
69.87109375,12.1912641525,54.8248329163,1.9308995225
69.913269043,12.2803783417,54.8073387146,1.93573946687
69.955078125,12.3690538406,54.7875061035,1.94057941123
69.9973297119,12.4558382034,54.7610778809,1.9474893481
70.0360031128,12.54504776,54.7383117676,1.95272538609
70.0701522827,12.6376152039,54.7208786011,1.95596435366
70.1025543213,12.7297019958,54.6983680725,1.96027593708
70.1309280396,12.8217144012,54.6710586548,1.9645875205
70.1530380249,12.9145421982,54.6410179138,1.96839836847
70.1754074097,13.0060949326,54.6074256897,1.97101204484
70.198059082,13.0988063812,54.577457428,1.97109230193
70.2205429077,13.1910800934,54.5459098816,1.97328870347
70.2427825928,13.2812738419,54.5086631775,1.97576602049
70.2608718872,13.3720722198,54.4708099365,1.97828819873
70.2762756348,13.4627914429,54.4314842224,1.97977549699
70.2951889038,13.5529298782,54.3924064636,1.98214289126
70.3132247925,13.6425933838,54.3513641357,1.98700503983
70.3321456909,13.7300577164,54.3064498901,1.9918671884
70.3579711914,13.8143119812,54.2590141296,1.9966187964
70.370010376,13.9016122818,54.2141990662,1.9952827952
70.3553695679,13.9880514145,54.1654815674,1.98257809057
70.3467254639,14.0719804764,54.1115760803,1.97045618081
70.3293991089,14.152882576,54.055721283,1.9557621191
70.3043136597,14.2331018448,54.0014839172,1.93404102027
70.2703933716,14.3114452362,53.9492416382,1.91391720016
70.2369766235,14.3904132843,53.897895813,1.89703091162
70.2108001709,14.4744338989,53.8501815796,1.88329424832
70.1758499146,14.5525846481,53.7984542847,1.8667399895
70.1468200684,14.6337976456,53.7481307983,1.85434829449
70.1242828369,14.7173786163,53.6975860596,1.84331107588
70.0999145508,14.7975406647,53.6429595947,1.83401965617
70.0734176636,14.8810014725,53.5944976807,1.82470780366
70.0469589233,14.9615077972,53.5413360596,1.81672987008
70.0196533203,15.0432167053,53.4905853271,1.8103516057
69.9920196533,15.1258831024,53.4414825439,1.80416272507
69.9678039551,15.2079486847,53.3896446228,1.80012707663
69.9422225952,15.2921648026,53.3419914246,1.79959531895
69.9191360474,15.3771238327,53.2945289612,1.7991877446
69.8988265991,15.4621229172,53.2458152771,1.8009091884
69.8740692139,15.5477819443,53.2002944946,1.80393001376
69.8504486084,15.6358728409,53.1591758728,1.80823466657
69.8290252686,15.7255277634,53.1202659607,1.81539463583
69.8038330078,15.8128242493,53.0781822205,1.82366382296
69.7801742554,15.9010648727,53.0374679565,1.83205769382
69.756980896,15.9906997681,52.9996147156,1.8437600311
69.7333374023,16.0797157288,52.960483551,1.85637999746
69.7090377808,16.1679916382,52.9201965332,1.86912872239
69.6827087402,16.2551555634,52.8788108826,1.88371800017
69.6550445557,16.3420715332,52.8375778198,1.89846296826
69.6263809204,16.4291648865,52.7972679138,1.91482243827
69.5946655273,16.5147571564,52.7563934326,1.93118190828
69.5579376221,16.5971126556,52.7132835388,1.94794936773
69.5181274414,16.6770572662,52.6680107117,1.96481636772
69.4785995483,16.756439209,52.6214866638,1.98239143146
69.4394989014,16.836025238,52.5751037598,2.00022970116
69.3992538452,16.9159832001,52.5305137634,2.01806797085
69.3556976318,16.9956893921,52.4885940552,2.0390149264
