X,Y,Z,MaximumInscribedSphereRadius
19.7188606262,3.92205548286,44.0796508789,2.24802770467
19.7108917236,4.00969457626,44.065826416,2.26148393726
19.7045612335,4.11864471436,44.0456161499,2.27394528769
19.6965999603,4.2162103653,44.0248451233,2.28542791013
19.6901168823,4.31281328201,43.999797821,2.29644182598
19.6866226196,4.40779447556,43.9685516357,2.30113048503
19.6856479645,4.50180435181,43.9343299866,2.3056010375
19.6828937531,4.59477710724,43.8974571228,2.30925723535
19.6832485199,4.68663406372,43.8578834534,2.3121107135
19.6836471558,4.77784585953,43.8167915344,2.31531499594
19.6813220978,4.86905527115,43.775718689,2.31912740788
19.681936264,4.96076345444,43.7357902527,2.32336199485
19.6846008301,5.05359601974,43.6985816956,2.32892199118
19.6855945587,5.14579057693,43.6597442627,2.33520154441
19.6870517731,5.23695087433,43.618473053,2.3414964438
19.6928482056,5.3286986351,43.5791015625,2.34830842121
19.7032642365,5.42077732086,43.5413703918,2.3565154188
19.7164230347,5.51242542267,43.5034637451,2.36521287992
19.7320022583,5.60411548615,43.4665565491,2.37431859153
19.7498092651,5.69646835327,43.4324760437,2.38291290178
19.7664299011,5.78675794601,43.3930358887,2.38550317934
19.7895183563,5.87198257446,43.345790863,2.3841808082
19.8157424927,5.95591449738,43.2977218628,2.38367371374
19.8438968658,6.03993749619,43.2513847351,2.38381368713
19.8739337921,6.12295150757,43.2043418884,2.38295865899
19.9036521912,6.20470094681,43.1549110413,2.38317149458
19.9350700378,6.28616809845,43.1060333252,2.38446505368
19.9693832397,6.36737537384,43.0587310791,2.38613378446
20.005771637,6.44837236404,43.0126152039,2.38947493121
20.0399799347,6.52917432785,42.9645423889,2.39243896181
20.0736465454,6.6077671051,42.9125518799,2.3958680223
20.1105442047,6.68607616425,42.862323761,2.39991080152
20.1522750854,6.76259040833,42.8131332397,2.40471006762
20.1965579987,6.83692121506,42.7628059387,2.41047178752
20.2370014191,6.91007661819,42.707950592,2.41522097981
20.2769374847,6.98056745529,42.6492424011,2.41777072074
20.3214797974,7.04774665833,42.5898666382,2.4199465639
20.3698234558,7.11334085464,42.5317192078,2.42238645852
20.4161052704,7.17933130264,42.4725723267,2.42501173957
20.4592456818,7.24532604218,42.4108963013,2.42741282831
20.5054473877,7.30945920944,42.3494758606,2.43133480876
20.5569438934,7.37071371078,42.2894020081,2.43586483694
20.6096725464,7.43069505692,42.2291145325,2.43879556996
20.6587467194,7.49067163467,42.1656837463,2.44140310149
20.7071800232,7.54714345932,42.098777771,2.44393983515
20.7568817139,7.59948158264,42.0294876099,2.4456410665
20.8083267212,7.65358161926,41.9629173279,2.44719653231
20.8618793488,7.70825099945,41.8982429504,2.44934613539
20.9179515839,7.76452684402,41.8374061584,2.45149573848
20.980052948,7.8201341629,41.7820587158,2.45604082958
21.0425777435,7.87062454224,41.7225646973,2.46062725222
21.1041603088,7.92557287216,41.6659011841,2.46459031278
21.1645526886,7.9767165184,41.6047782898,2.46897563218
21.2294216156,8.02840900421,41.5488700867,2.47512231839
21.2944564819,8.07842159271,41.4916114807,2.48058795605
21.3599872589,8.12461662292,41.4320335388,2.4837624729
21.4220409393,8.16363239288,41.3639335632,2.48264564019
21.48787117,8.20320320129,41.2999725342,2.48124266883
21.5615520477,8.23979187012,41.2424926758,2.47951961022
21.6312999725,8.27398872375,41.1800842285,2.47598876194
21.7031040192,8.30899620056,41.1198005676,2.47033651583
21.7741146088,8.33983325958,41.0563812256,2.46525914398
21.8463516235,8.36593818665,40.9922828674,2.46039886703
21.9194869995,8.39325332642,40.9298019409,2.45647005542
21.9933395386,8.42347240448,40.8694419861,2.45300062882
22.0669307709,8.44880390167,40.8065605164,2.45031479923
22.1380157471,8.47620201111,40.7417564392,2.44748370549
22.2096824646,8.49988174438,40.675994873,2.44492874737
22.2848758698,8.52733898163,40.6163291931,2.4440624355
22.3607578278,8.55223083496,40.5560455322,2.44042680061
22.4364070892,8.57307720184,40.4939155579,2.43826386369
22.5165786743,8.59386062622,40.4378471375,2.43652967993
22.5956363678,8.61611270905,40.380771637,2.43407246226
22.6741008759,8.6393995285,40.3231773376,2.43196034026
22.7540531158,8.65737342834,40.2657623291,2.43106682419
22.8353748322,8.67126846313,40.2091255188,2.43094893338
22.9164390564,8.68962860107,40.1535568237,2.42955229232
23.0005302429,8.70699119568,40.101978302,2.42857034324
23.0846214294,8.72244262695,40.0496788025,2.42985077
23.1669807434,8.73172283173,39.9937934875,2.43105146778
23.2466697693,8.73893737793,39.9337997437,2.43025169176
23.3250408173,8.74983024597,39.8724937439,2.42955136155
23.4039669037,8.75694847107,39.8114852905,2.43000439586
23.4826583862,8.75963878632,39.7497253418,2.43175867848
23.557723999,8.76249694824,39.6836585999,2.43057398849
23.6289024353,8.76106357574,39.6133651733,2.42859915967
23.7016601562,8.75793170929,39.5448303223,2.43043774724
23.7765254974,8.7536687851,39.4785652161,2.43326824111
23.851064682,8.74969673157,39.4119300842,2.43634149244
23.9243965149,8.74567317963,39.3439903259,2.44008498391
23.9961700439,8.73917770386,39.2745780945,2.44517673476
24.064453125,8.72826194763,39.2021789551,2.45020878713
24.140958786,8.71926593781,39.1384544373,2.45575818884
24.2171573639,8.70833873749,39.0746002197,2.4589320521
24.2922706604,8.69156551361,39.0104751587,2.46196396294
24.3660488129,8.67329311371,38.9455337524,2.46682050735
24.4385509491,8.65453624725,38.8795547485,2.47459728065
24.5102787018,8.63182449341,38.812789917,2.48266620414
24.5905418396,8.60701656342,38.7592010498,2.49123088112
24.6670799255,8.5817155838,38.6995353699,2.50090895876
24.7461967468,8.55966854095,38.6422920227,2.51204363449
24.8249549866,8.5380821228,38.5847702026,2.52317831021
24.9023513794,8.51467323303,38.5262260437,2.53542806041
24.9790649414,8.48820590973,38.4677429199,2.5490245755
25.0609073639,8.47585296631,38.4119415283,2.55187796532
25.1481685638,8.47166824341,38.3633117676,2.54303924169
25.2320976257,8.46889019012,38.3088989258,2.5372039359
25.3153839111,8.46527194977,38.2536392212,2.53136863011
25.3999118805,8.46012687683,38.2004127502,2.52435527141
25.4829559326,8.45621109009,38.1448020935,2.51934377771
25.5626659393,8.45637989044,38.0843696594,2.51296031723
25.6421413422,8.45199680328,38.0237007141,2.50600997157
25.7227325439,8.44490718842,37.9647712708,2.50072376991
25.7982025146,8.44109249115,37.8992652893,2.49543043671
25.8774108887,8.43461036682,37.8385429382,2.49073741727
25.9585380554,8.4288520813,37.7801551819,2.48604439784
26.0391101837,8.42606639862,37.720954895,2.48177443361
