X,Y,Z,MaximumInscribedSphereRadius
55.0037956238,4.91430997849,62.0618896484,2.40370155656
54.9433135986,4.9546880722,61.9911766052,2.41359637344
54.8844833374,4.9916844368,61.9255981445,2.42418647855
54.8209609985,5.03361654282,61.8546104431,2.43523780388
54.7616271973,5.07204771042,61.7848930359,2.4470523084
54.7011566162,5.1072845459,61.7133255005,2.45940969355
54.6401100159,5.13902664185,61.6404418945,2.4723614437
54.5788764954,5.16856241226,61.5670280457,2.48468668155
54.5168609619,5.1966676712,61.4936065674,2.49641495849
54.4529304504,5.2214050293,61.420665741,2.50802870272
54.3859100342,5.24122428894,61.3490104675,2.51886528405
54.3188323975,5.26222658157,61.2777137756,2.52980976056
54.2526054382,5.28306007385,61.2056770325,2.54020253742
54.1836013794,5.29650497437,61.1343727112,2.54822236956
54.1139297485,5.30969429016,61.063659668,2.55539041548
54.0458602905,5.32234287262,60.9913215637,2.56257746178
53.9796905518,5.34033918381,60.9184265137,2.5661255542
53.9107971191,5.3622713089,60.8491477966,2.56689705154
53.840877533,5.38574075699,60.7814559937,2.56778885127
53.7723693848,5.40879631042,60.7122077942,2.56859025381
53.7049713135,5.43451499939,60.6427993774,2.56910197554
53.6377258301,5.459025383,60.5728187561,2.5696405136
53.5673484802,5.48264503479,60.5056533813,2.56968797039
53.4972839355,5.50541782379,60.4378433228,2.57013008453
53.4290275574,5.52712106705,60.367893219,2.57057219867
53.3604393005,5.54970169067,60.2985839844,2.56967603013
53.2906074524,5.56901073456,60.2294197083,2.56940182331
53.2247505188,5.58661174774,60.156124115,2.56814246217
53.1591682434,5.60048341751,60.0817642212,2.56320769487
53.0919647217,5.61115121841,60.0083084106,2.55975646969
53.0231018066,5.62040948868,59.9362335205,2.55630524452
52.9539985657,5.62918806076,59.8643722534,2.5518323772
52.8878822327,5.63456201553,59.7894058228,2.54601116114
52.8183631897,5.63861846924,59.7173576355,2.54233057574
52.7495155334,5.63936519623,59.6446037292,2.53864999034
52.6838188171,5.63662672043,59.5691413879,2.5335996677
52.6233024597,5.62818813324,59.4899368286,2.5231837306
52.564956665,5.61479663849,59.409614563,2.51284181496
52.5041351318,5.6006321907,59.3313064575,2.50437872463
52.4459037781,5.58231544495,59.2520103455,2.49727083567
52.3856773376,5.56569719315,59.1738395691,2.49043854565
52.3234672546,5.55197572708,59.0966491699,2.48475803452
52.2571220398,5.53750419617,59.0230674744,2.48043067902
52.1883773804,5.52088212967,58.9520835876,2.47610332352
52.1187324524,5.50205898285,58.8826637268,2.47290947409
52.0451927185,5.48886489868,58.8160247803,2.4698993017
51.9687538147,5.47623634338,58.7525177002,2.46904935688
51.8915214539,5.45968103409,58.6910247803,2.46859615612
51.8146438599,5.44087409973,58.6297607422,2.46838662168
51.7372169495,5.42666339874,58.5678367615,2.468560464
51.66015625,5.40782737732,58.5068359375,2.46880961304
51.5837287903,5.39012479782,58.4446334839,2.46935802201
51.5068054199,5.37184286118,58.3832321167,2.47031049813
51.4308166504,5.35260629654,58.3209762573,2.47040483115
51.3546409607,5.3327255249,58.2591552734,2.47033666
51.2770996094,5.31552314758,58.198223114,2.46880335481
51.2022018433,5.29831886292,58.134059906,2.46651031278
51.1261787415,5.28039455414,58.0714836121,2.46388285798
51.0535812378,5.26362800598,58.0046844482,2.45709621495
50.9805831909,5.25121212006,57.9373321533,2.44980816273
50.9066772461,5.2357673645,57.8716087341,2.44163055897
50.830116272,5.22412014008,57.8081893921,2.43442082833
50.7546195984,5.20860528946,57.744354248,2.42719574152
50.6784629822,5.19556522369,57.6807785034,2.41888210633
50.6038589478,5.17559480667,57.617099762,2.41002786867
50.5275840759,5.1534113884,57.5561904907,2.40137730701
50.4510650635,5.13343954086,57.4948158264,2.39462177849
50.3745231628,5.11002731323,57.4347038269,2.3891697551
50.297668457,5.08484840393,57.3757667542,2.38409849593
50.2201423645,5.05948114395,57.3177108765,2.37745265377
50.1459732056,5.03115177155,57.2567558289,2.37089406759
50.0703392029,5.00408029556,57.197063446,2.36619646276
49.9922027588,4.97702026367,57.1406860352,2.362789182
49.9165458679,4.94869613647,57.0815849304,2.35968387723
49.8387908936,4.92149925232,57.0246810913,2.35674989056
49.7632102966,4.89213657379,56.9659881592,2.35462919608
49.6863021851,4.86351203918,56.9086875916,2.35357693421
49.6072845459,4.83427858353,56.8546104431,2.35365364789
49.5284347534,4.80684518814,56.7993202209,2.35383948377
49.4497146606,4.77780008316,56.7447738647,2.3541042917
49.370300293,4.74651432037,56.6924591064,2.35378013634
49.2913360596,4.7156920433,56.639213562,2.35279748015
49.2121963501,4.68587732315,56.5856666565,2.35299685758
49.1319732666,4.65827894211,56.532497406,2.35316843412
49.0535049438,4.63039064407,56.4769363403,2.35327903871
48.9754981995,4.59727525711,56.4236564636,2.3507262528
48.8978652954,4.56774950027,56.3677825928,2.34842480807
48.8202705383,4.54156112671,56.3102607727,2.34453263693
48.7447776794,4.51232051849,56.2513580322,2.33993130435
48.6699790955,4.48209905624,56.1921005249,2.3321174338
48.5950393677,4.44810009003,56.1350822449,2.32502655977
48.5232772827,4.41355323792,56.0744552612,2.31887645619
48.4483718872,4.38061904907,56.0168495178,2.31327618314
48.3734779358,4.35195207596,55.9569282532,2.30891995856
48.3005409241,4.32091856003,55.8957595825,2.30557514814
48.2275085449,4.29176473618,55.8338317871,2.3014948139
48.1530380249,4.26174640656,55.7740478516,2.29906303638
48.0784568787,4.23063564301,55.7149581909,2.29870581973
48.0022239685,4.20232200623,55.6566162109,2.29885534314
47.9290466309,4.17299699783,55.5948677063,2.29891352761
47.852142334,4.1467499733,55.5364265442,2.30040809072
47.7738952637,4.12023878098,55.479888916,2.30272235124
47.6972045898,4.09461688995,55.4209480286,2.30404466448
47.6168441772,4.07139396667,55.3658294678,2.30507750066
47.5367088318,4.04471063614,55.3120918274,2.3058799375
47.456615448,4.02145004272,55.2567253113,2.30741564493
47.3752212524,3.99664568901,55.2040176392,2.30928568643
47.2935905457,3.9725086689,55.1513595581,2.31101382411
47.2125396729,3.95027685165,55.0969467163,2.31264795259
47.1317443848,3.92709302902,55.0425720215,2.31587257203
47.0507850647,3.90388393402,54.988483429,2.31890994742
46.9706077576,3.88066077232,54.9332504272,2.32053500097
46.8884239197,3.86021971703,54.8797988892,2.32210302296
46.8102684021,3.83594703674,54.8222465515,2.3239135719
46.7326698303,3.81107115746,54.7640762329,2.32538785746
46.6535301208,3.78861117363,54.70703125,2.32639810136
46.5746459961,3.76773095131,54.649055481,2.32782829888
46.495552063,3.74661421776,54.5914955139,2.32924315792
46.417552948,3.72548770905,54.5323905945,2.33073409253
46.3382873535,3.70471286774,54.4749069214,2.33204402048
46.26146698,3.68345832825,54.4142875671,2.33234295291
46.1832275391,3.66593956947,54.3543663025,2.33307796891
46.1028671265,3.64891386032,54.29712677,2.33431919398
46.0220413208,3.63344192505,54.2401275635,2.33452005736
45.9395637512,3.61836051941,54.1854362488,2.33486878005
45.8559379578,3.60596108437,54.1318130493,2.3355483763
45.7706222534,3.59259676933,54.0811080933,2.33469115968
45.6849594116,3.58238172531,54.030254364,2.33355211865
45.5993385315,3.57673931122,53.9787025452,2.33207949615
45.5127182007,3.57094168663,53.928855896,2.33025944023
45.4261360168,3.56230473518,53.8793296814,2.32918131918
45.3391609192,3.5589056015,53.8298835754,2.32877188915
45.253993988,3.55628943443,53.7773857117,2.32828772154
45.1701698303,3.5509390831,53.7229156494,2.32741272503
45.0850906372,3.54886889458,53.6701507568,2.32738001476
45.0007324219,3.54820203781,53.616230011,2.32750938399
44.9188690186,3.54557108879,53.5587120056,2.32804586767
44.8345069885,3.54308962822,53.5049095154,2.32929823769
44.749546051,3.54064202309,53.4519500732,2.33069276419
44.6678352356,3.5361764431,53.3943634033,2.33184329426
44.5861358643,3.53278946877,53.3365783691,2.3327507084
44.5049743652,3.52694582939,53.2782478333,2.32969207731
44.4258613586,3.52022814751,53.2172966003,2.32579042386
44.3429908752,3.51403212547,53.1615104675,2.32005971634
44.2613716125,3.51342773438,53.1036109924,2.31299459406
44.1796188354,3.51307964325,53.0458488464,2.30576905923
44.0947952271,3.51308393478,52.9927444458,2.29973835308
44.0096817017,3.51541686058,52.9400863647,2.29487914603
43.9243125916,3.52108311653,52.8881263733,2.29042510661
43.8388557434,3.52556180954,52.8362159729,2.28676309987
43.7512245178,3.52944493294,52.787979126,2.28512930685
43.6661720276,3.53359484673,52.7354316711,2.28230936858
43.5851020813,3.53825926781,52.6768608093,2.27978814755
43.5040130615,3.54645705223,52.6186485291,2.27787246539
43.4227790833,3.55869650841,52.5613594055,2.27595678322
43.3417930603,3.57455611229,52.5046234131,2.27680721385
43.2633285522,3.5891456604,52.4442634583,2.27750900385
43.1883850098,3.60110735893,52.3789710999,2.27742641122
43.1132965088,3.61667013168,52.3145370483,2.2779513756
43.0365638733,3.63367033005,52.2524757385,2.27847633998
42.958152771,3.65024542809,52.1925048828,2.28146659977
42.8832168579,3.66795706749,52.1284980774,2.28335722535
42.8112258911,3.68907403946,52.0620689392,2.28685997169
42.7400474548,3.71306157112,51.9957199097,2.29131795306
42.6671066284,3.73743104935,51.9316749573,2.29577593442
42.5901527405,3.75990629196,51.8718338013,2.30064794467
42.5127220154,3.78293156624,51.8126678467,2.30743523338
42.4371032715,3.80969882011,51.7527923584,2.31497772808
42.3620948792,3.83962416649,51.6936225891,2.32390719952
42.2855262756,3.86846256256,51.6359481812,2.33149589016
42.2092514038,3.89947485924,51.5790138245,2.33833207972
42.1344108582,3.93597459793,51.5232887268,2.34522924507
42.0586853027,3.97604584694,51.4713668823,2.35212641043
41.9813461304,4.01791954041,51.423500061,2.35445830148
41.9082641602,4.06152057648,51.3708992004,2.35657729603
41.8390007019,4.10852384567,51.3158493042,2.35869391217
41.7690238953,4.15830183029,51.2643966675,2.35957713309
41.6970672607,4.20682859421,51.2143859863,2.35929823527
41.6264419556,4.25618839264,51.1634674072,2.35901933745
41.5597114563,4.30828857422,51.1101036072,2.36110336064
41.4913864136,4.3594379425,51.0578308105,2.36372794462
41.4246749878,4.40729427338,51.0004577637,2.36566914797
41.359161377,4.458568573,50.9445877075,2.36883702182
41.2962608337,4.50764417648,50.8842849731,2.37229705585
41.2332305908,4.55431175232,50.8221359253,2.37714193068
41.1699333191,4.60526418686,50.7636680603,2.38054238554
41.1055831909,4.6548204422,50.7051239014,2.38468007887
41.0402450562,4.70131111145,50.6452560425,2.38728041484
40.9742393494,4.74927473068,50.5870018005,2.38987305233
40.9062995911,4.80591154099,50.5403633118,2.38844412643
40.8354797363,4.8618979454,50.4971351624,2.38333569158
40.7689857483,4.92193365097,50.4523963928,2.3790910581
40.7007675171,4.98045396805,50.4084892273,2.37463949006
