X,Y,Z,MaximumInscribedSphereRadius
11.786942482,4.75424480438,45.9196815491,1.92876646924
11.7199907303,4.81913042068,45.95570755,1.92829063291
11.6540956497,4.88593769073,45.990901947,1.92838168534
11.5930671692,4.95461416245,46.030632019,1.92943637171
11.5307970047,5.02176570892,46.0710639954,1.9308779391
11.4696092606,5.09269714355,46.1062812805,1.93182680441
11.4081888199,5.16320896149,46.1420097351,1.93244584846
11.3460330963,5.23328590393,46.1774597168,1.93203622217
11.2835426331,5.30480957031,46.2089653015,1.93164361302
11.2198104858,5.37492227554,46.2411346436,1.93063577451
11.1554355621,5.44439268112,46.2736587524,1.93078273246
11.08979702,5.51382637024,46.3034362793,1.93202490973
11.0210027695,5.57968425751,46.3342285156,1.93258163749
10.9535446167,5.64707803726,46.364818573,1.934154594
10.8867998123,5.71643018723,46.3923072815,1.93572755052
10.8190603256,5.78424119949,46.4210281372,1.93616683742
10.7488584518,5.84921121597,46.4504508972,1.93643893564
10.6777553558,5.91629934311,46.4721374512,1.93800251822
10.6092815399,5.98553991318,46.4952468872,1.93924078297
10.5419015884,6.05513000488,46.5204277039,1.939274047
10.4711494446,6.12290048599,46.5412254333,1.93945111704
10.397605896,6.18817567825,46.5602340698,1.93958345365
10.3256263733,6.25562000275,46.5770530701,1.93957853242
10.2562417984,6.32512426376,46.5967788696,1.94091726371
10.1869564056,6.39523983002,46.6138648987,1.942255995
10.1181898117,6.4669175148,46.6266136169,1.94584148898
10.0499715805,6.53843259811,46.6429901123,1.95052580383
9.97643470764,6.60431718826,46.6589584351,1.95528800229
9.9056634903,6.67388296127,46.6723632812,1.96037254593
9.83426570892,6.74289464951,46.685131073,1.96545708957
9.758934021,6.80787563324,46.6961517334,1.97296029407
9.68501758575,6.87521696091,46.701587677,1.981334554
9.61191940308,6.94335222244,46.7066993713,1.99180744354
9.53709411621,7.00933980942,46.7151908875,2.00213643278
9.46304321289,7.07650232315,46.7200126648,2.01349416285
9.38950920105,7.14426708221,46.7238197327,2.02675423065
9.31593513489,7.21175193787,46.7313728333,2.0400975587
9.24425697327,7.28170824051,46.7340240479,2.05374141968
9.172706604,7.35170507431,46.7315139771,2.06771270292
9.1042432785,7.42451858521,46.7271270752,2.08017726167
9.04119205475,7.5018248558,46.7181739807,2.09197746747
8.97623348236,7.57656383514,46.7034034729,2.10380640466
8.9070892334,7.64831590652,46.6928901672,2.11530062721
8.83988571167,7.72141742706,46.6811447144,2.12622730823
8.77879524231,7.79822444916,46.6614646912,2.12805859394
8.71544361115,7.87365436554,46.6434249878,2.1298590818
8.65375137329,7.95059728622,46.6265106201,2.13165956966
8.59787654877,8.03187561035,46.6094779968,2.13385772117
8.54711532593,8.11630439758,46.5918426514,2.13493383589
8.49820899963,8.19902229309,46.563785553,2.12994737554
8.45262336731,8.28335666656,46.5351638794,2.12245432527
8.4073009491,8.36833667755,46.5080871582,2.11688814799
8.36448287964,8.4536523819,46.4782524109,2.11051654377
8.31535339355,8.53666114807,46.4510002136,2.10489654412
8.27270698547,8.6216468811,46.4199447632,2.10051125012
8.23566627502,8.70904064178,46.3878326416,2.09650157602
8.19465637207,8.79346561432,46.3532066345,2.09326898794
8.15077018738,8.87625789642,46.3180847168,2.09160667282
8.11291790009,8.96342754364,46.2864303589,2.0906602295
8.07195949554,9.04884147644,46.2542610168,2.08996486823
8.02777385712,9.13211345673,46.2206497192,2.09090722535
7.98515081406,9.21649265289,46.1876220703,2.09184079446
7.94302034378,9.30100727081,46.1542282104,2.09276142135
7.90057611465,9.38402175903,46.117893219,2.09368204825
7.85904884338,9.46609973907,46.0785217285,2.09436154296
7.82100486755,9.55144119263,46.0424003601,2.09451050669
7.77490234375,9.6321516037,46.0054855347,2.09517401739
7.72798013687,9.71341609955,45.9706573486,2.09670942313
7.68137693405,9.79487514496,45.9358596802,2.09860456914
7.63307237625,9.8746471405,45.8993835449,2.10045054236
7.58870506287,9.95777702332,45.8657531738,2.10228250709
7.54011678696,10.0381383896,45.8311424255,2.10204407549
7.49140357971,10.1204929352,45.801448822,2.1028915477
7.44665527344,10.2055902481,45.7732429504,2.10386252568
7.4068403244,10.2904291153,45.7383384705,2.10347024064
7.36993408203,10.3767204285,45.7034492493,2.10025829018
7.33589458466,10.4663038254,45.6743774414,2.09675182125
7.30102300644,10.556145668,45.6475410461,2.09189395081
7.26361513138,10.6451272964,45.6210479736,2.08636077548
7.23104906082,10.7369070053,45.5977058411,2.08101250115
7.20084619522,10.829949379,45.576335907,2.07778506216
7.17186832428,10.9225625992,45.551940918,2.07502045655
7.14647865295,11.0150527954,45.5233573914,2.07170703222
7.12400007248,11.1095218658,45.4990310669,2.07010151893
7.10132455826,11.2041025162,45.4753684998,2.0700468362
7.07868909836,11.2983255386,45.4503479004,2.06999215347
7.0567073822,11.3920087814,45.4227104187,2.07175683263
7.03792572021,11.4864082336,45.3952789307,2.07400498805
7.0218334198,11.5822916031,45.3712425232,2.07888626791
7.00821495056,11.6780385971,45.345790863,2.08356450696
6.99931526184,11.772195816,45.3129882812,2.08725366457
6.9937081337,11.8674631119,45.2826423645,2.09189747162
6.99062013626,11.9645013809,45.257774353,2.09761679659
6.99057626724,12.0610876083,45.2314987183,2.10333612156
6.993475914,12.1563930511,45.2004928589,2.10661561987
7.00067949295,12.2529983521,45.1735954285,2.10838754029
7.01986598969,12.3474645615,45.1475105286,2.10939910421
7.04993772507,12.4393281937,45.1213874817,2.10614055131
7.08121681213,12.531121254,45.0968170166,2.09814305026
7.12140369415,12.6190643311,45.0700950623,2.08951909874
7.15271282196,12.7108716965,45.0463294983,2.08445688946
7.18287181854,12.8032474518,45.0230751038,2.0838720126
7.21531200409,12.8945264816,44.9978752136,2.07882682973
7.24968242645,12.9861850739,44.9769668579,2.07456397621
7.28849506378,13.0756015778,44.9543190002,2.06826561672
7.323117733,13.1660280228,44.9291572571,2.06323309012
7.35660743713,13.2553491592,44.8987388611,2.05982917677
7.38468313217,13.3467130661,44.8689041138,2.05948324297
7.40895462036,13.4352245331,44.8287963867,2.06000991853
7.43553113937,13.5241947174,44.7910499573,2.06116180443
7.46505689621,13.6133985519,44.7561988831,2.06231369034
7.4979763031,13.7023582458,44.7240142822,2.06346557624
7.53764820099,13.789981842,44.6966133118,2.06208497651
7.57337903976,13.8773784637,44.6638526917,2.0664702285
7.60532569885,13.9644136429,44.625541687,2.07085548048
7.63888454437,14.0507144928,44.5870246887,2.07524073247
7.67926979065,14.135928154,44.553527832,2.07945405304
7.72547483444,14.2204122543,44.5261650085,2.08343324964
7.77038669586,14.304848671,44.4994506836,2.09013061939
7.81262159348,14.3877534866,44.4609031677,2.09686267203
7.86317920685,14.4686546326,44.434677124,2.10314525543
7.91096401215,14.5489521027,44.3934020996,2.10932053283
7.96803236008,14.6256046295,44.3625221252,2.11320792356
8.03032970428,14.7001371384,44.338596344,2.11691387782
8.08858680725,14.7757110596,44.3086242676,2.12171939839
8.14517688751,14.8513431549,44.2756881714,2.12778032168
8.20209312439,14.926194191,44.241394043,2.13307634698
8.26015758514,15.0002479553,44.207244873,2.14140080646
8.31912231445,15.0720252991,44.1698226929,2.15091945132
8.37700080872,15.1428575516,44.1292228699,2.16080788734
8.44165611267,15.2122468948,44.0975112915,2.1694966308
8.51377391815,15.2764120102,44.0707015991,2.17503542864
8.5847902298,15.3389854431,44.038192749,2.18082180794
8.65433692932,15.4008836746,44.0013656616,2.19066078463
8.72830867767,15.4615783691,43.9721870422,2.19748904106
8.80504989624,15.5198440552,43.9449768066,2.20334553575
8.87936115265,15.5800247192,43.9154205322,2.21053375115
8.95489215851,15.6400661469,43.88854599,2.21642710344
9.03312397003,15.6963729858,43.8613166809,2.22243541748
9.11528205872,15.7470254898,43.8348884583,2.22927794106
9.20021533966,15.7941532135,43.810459137,2.23704936202
9.2842130661,15.844168663,43.7891159058,2.24484386131
9.36783218384,15.8950929642,43.7682304382,2.25267580059
9.45304775238,15.9420385361,43.7444877625,2.26050149378
9.53901195526,15.9859952927,43.7178382874,2.26951570073
9.62418174744,16.0326786041,43.6939353943,2.27843878548
