X,Y,Z,MaximumInscribedSphereRadius
37.7176551819,3.97655653954,22.5332069397,1.99126591737
37.7307510376,4.0378036499,22.4541244507,1.99006202104
37.745059967,4.09942293167,22.3775234222,1.98855056705
37.7643547058,4.15301036835,22.2952728271,1.98383248138
37.7864379883,4.20777130127,22.2143707275,1.9776142382
37.8056106567,4.26210689545,22.1324520111,1.97075247704
37.8272819519,4.30858230591,22.0464553833,1.9646156942
37.8467063904,4.35211038589,21.9583702087,1.95959661943
37.8626899719,4.39693975449,21.8709621429,1.95895054724
37.8721923828,4.4471321106,21.7833271027,1.9588486952
37.8776054382,4.49721860886,21.6937427521,1.96168057043
37.9015388489,4.51583623886,21.6010322571,1.96070708225
37.9301261902,4.52877998352,21.507478714,1.95865103311
37.9398803711,4.56915473938,21.4147396088,1.96117875705
37.9462280273,4.60406017303,21.3200569153,1.96325172612
37.9517860413,4.63039588928,21.2239093781,1.96533575494
37.9524726868,4.65875339508,21.1278419495,1.96955817473
37.946231842,4.68509483337,21.0314006805,1.97245979562
37.9409637451,4.70450925827,20.9333782196,1.97213745116
37.9325141907,4.72440004349,20.8355789185,1.97249152645
37.9198112488,4.74387598038,20.7381763458,1.97379692565
37.9032287598,4.75983810425,20.6407546997,1.97284637196
37.8872566223,4.776283741,20.543264389,1.97065397896
37.8661079407,4.79083633423,20.4464206696,1.96881598761
37.8447952271,4.80277681351,20.3493270874,1.9676360588
37.8244667053,4.81477117538,20.252040863,1.96621486791
37.8017120361,4.82322263718,20.1548271179,1.96515803281
37.7725868225,4.82841682434,20.0594673157,1.96145815209
37.7391586304,4.82943868637,19.9651679993,1.95222634767
37.6977386475,4.83265781403,19.8740844727,1.94061010522
37.6621665955,4.83209514618,19.7803592682,1.93255729778
37.6245079041,4.8278670311,19.6876621246,1.92704221132
37.5897827148,4.81827116013,19.5943202972,1.9232289843
37.552280426,4.8134393692,19.5014743805,1.9194039217
37.5124778748,4.80638647079,19.4096775055,1.91777239826
37.4674415588,4.8049030304,19.3205032349,1.9143873491
37.4175949097,4.80990362167,19.2336578369,1.90858867254
37.3683204651,4.81107759476,19.1464557648,1.90338547476
37.3207817078,4.81127119064,19.0583400726,1.89680213055
37.276725769,4.81182098389,18.9683742523,1.88864518295
37.2332496643,4.80823373795,18.8783302307,1.88173458838
37.1876869202,4.80259037018,18.7892074585,1.87487720765
37.1425971985,4.79956293106,18.6997470856,1.86607134689
37.1039886475,4.79196977615,18.6077537537,1.85963893744
37.0618858337,4.78186511993,18.5173816681,1.85475296927
37.0237960815,4.77713108063,18.4248962402,1.85120579685
36.9813690186,4.7711853981,18.3343372345,1.84858111246
36.9376945496,4.76402902603,18.2444667816,1.8517634709
36.8955001831,4.75346422195,18.1542854309,1.85558040333
36.853427887,4.7473692894,18.0636482239,1.8608128641
36.8117256165,4.74274110794,17.9726467133,1.86604532486
36.7705917358,4.73250389099,17.8818569183,1.87570395904
36.7249298096,4.72386789322,17.7931728363,1.88593507026
36.6802062988,4.71505403519,17.7041015625,1.89417002698
36.6403045654,4.70737075806,17.6125965118,1.89898471451
36.6009941101,4.69733095169,17.5210437775,1.8993824498
36.5601196289,4.68261432648,17.4308204651,1.89960557432
36.5216522217,4.65889644623,17.3414916992,1.89724177989
36.4832572937,4.63426685333,17.2523326874,1.89009320736
36.4414367676,4.60750627518,17.1654129028,1.88422411511
36.394153595,4.58154296875,17.081029892,1.88141437194
36.3534049988,4.55438232422,16.9937133789,1.87730416363
36.3080024719,4.52840185165,16.9082317352,1.8735841636
36.2584342957,4.49873209,16.8263111115,1.87159025949
36.2075538635,4.46993923187,16.7450580597,1.87111585192
36.1452674866,4.44805955887,16.6699886322,1.86537607665
36.0795326233,4.42352056503,16.5982627869,1.86078409157
36.0253067017,4.39213657379,16.5201053619,1.86136725319
35.9724159241,4.35835599899,16.4420127869,1.86139784177
35.9213600159,4.3291220665,16.3608760834,1.86275613357
35.8648529053,4.29902124405,16.283782959,1.86477399006
35.8071289062,4.26577138901,16.2089710236,1.86841991012
35.7515945435,4.23499345779,16.1315097809,1.87228830091
35.6911888123,4.20459079742,16.0577316284,1.87541945265
35.6311454773,4.16891384125,15.9858446121,1.87843964457
35.567024231,4.13853168488,15.9151544571,1.88117898899
35.5042572021,4.10450267792,15.8449172974,1.88389332194
35.4432525635,4.0712480545,15.7728796005,1.88667830165
35.3788375854,4.03557157516,15.7049789429,1.89225470815
35.3152732849,3.99692630768,15.63783741,1.89827282157
35.2530059814,3.95866894722,15.5693759918,1.90468125806
35.1918983459,3.92219161987,15.4989347458,1.91313574578
35.1313476562,3.88390398026,15.4289731979,1.92320421525
35.0685958862,3.84398555756,15.3618574142,1.93359404893
35.0092086792,3.80205583572,15.2930059433,1.94529162932
34.9461784363,3.76196980476,15.2264328003,1.95601042051
34.8789710999,3.72010707855,15.165058136,1.96559349814
34.8078079224,3.68078684807,15.1066818237,1.9752946372
34.738243103,3.63744115829,15.0490522385,1.98519943679
34.6683120728,3.59528756142,14.9907093048,1.99757893518
34.59375,3.55555677414,14.9370994568,2.01027634303
34.5137062073,3.51766824722,14.8903198242,2.02065052512
34.4341964722,3.48201441765,14.8412590027,2.03245878557
34.3542518616,3.4445002079,14.7933940887,2.0443456348
34.2726135254,3.42656850815,14.7393655777,2.04538576355
34.1934165955,3.41509437561,14.67918396,2.03501285109
34.1132736206,3.40770435333,14.6194944382,2.02453075819
34.0300979614,3.40050673485,14.5641136169,2.01933597959
33.9470672607,3.39816355705,14.5082674026,2.0155739045
33.8657302856,3.39876246452,14.4497671127,2.01285847328
33.7843208313,3.39460015297,14.3915939331,2.01040050564
33.7025642395,3.39486002922,14.3337011337,2.00798708924
33.6212005615,3.39925312996,14.27546978,2.00646587549
33.540271759,3.40880537033,14.2172555923,2.00409540954
33.4600296021,3.42138624191,14.158618927,1.99668616344
33.379940033,3.44036054611,14.1015424728,1.98845669947
33.2983932495,3.45924472809,14.046503067,1.982390146
33.2179908752,3.47944521904,13.9903211594,1.9762801122
33.1373786926,3.50501942635,13.9367418289,1.9737257901
33.0570831299,3.52932786942,13.882024765,1.97231194592
32.9708976746,3.54808568954,13.8350009918,1.9751183271
32.8983383179,3.57455635071,13.771894455,1.97112392658
32.8356437683,3.60640954971,13.6982984543,1.96726426083
32.7742958069,3.6394906044,13.6259794235,1.96527483463
32.7133598328,3.67508196831,13.5554733276,1.96371771664
32.653553009,3.71433711052,13.48533535,1.96462671522
32.5958862305,3.75837612152,13.4164352417,1.96396262704
32.5308914185,3.80340456963,13.3551273346,1.95906569141
32.4766349792,3.8543806076,13.2878761292,1.95215855376
32.418182373,3.90916347504,13.2277698517,1.94693461512
32.3587226868,3.96481752396,13.1694965363,1.94425230715
32.3012580872,4.02434873581,13.1130857468,1.94285463137
32.2433052063,4.08768749237,13.0613107681,1.942877348
32.1905059814,4.15398836136,13.008225441,1.94351091583
32.1431427002,4.22164440155,12.9513721466,1.94359897398
32.0997810364,4.28944826126,12.8921060562,1.94192016263
32.0525245667,4.35820865631,12.8363580704,1.94075545445
32.0143241882,4.4295630455,12.777305603,1.94021526681
31.9796295166,4.50092220306,12.7159414291,1.9391114783
31.9466362,4.57195615768,12.6534862518,1.93753737717
31.9175434113,4.6444811821,12.5910701752,1.93658793484
31.8926239014,4.71962213516,12.5295572281,1.93703943902
31.8648929596,4.79906988144,12.4754362106,1.94059963488
31.831949234,4.88153505325,12.4291248322,1.94373784232
31.8095378876,4.96436834335,12.3775186539,1.9441665894
31.7947597504,5.04899454117,12.3260774612,1.94321603028
31.7792263031,5.13441562653,12.2761211395,1.94228066344
31.7668895721,5.22265100479,12.2304611206,1.94201337727
31.7547492981,5.31360006332,12.1901464462,1.94201507546
31.7467803955,5.40465354919,12.1494617462,1.93952204747
31.7513599396,5.49654912949,12.1098508835,1.9315804751
31.7621440887,5.58775520325,12.0692768097,1.92471942395
31.7711982727,5.67947101593,12.0302524567,1.91828706573
31.7761039734,5.77342271805,11.9960660934,1.91183446121
31.7856445312,5.86767625809,11.9634447098,1.90535797284
31.7973632812,5.96219205856,11.9323034286,1.90128048619
31.8149833679,6.05564975739,11.901011467,1.89902503807
31.8337268829,6.14910984039,11.8703336716,1.89785289918
31.8473110199,6.24575090408,11.8474006653,1.89621111214
31.8667087555,6.34085035324,11.8232440948,1.89472051783
31.8930339813,6.43256044388,11.7927656174,1.89673811493
31.9228820801,6.52430963516,11.7659196854,1.89895209689
31.9551792145,6.61730003357,11.7471580505,1.90016243868
31.9981231689,6.70384788513,11.7215662003,1.90156918234
32.0407180786,6.79118728638,11.6975221634,1.90272218408
32.0870094299,6.87571287155,11.6702384949,1.90237245324
32.1392784119,6.9562253952,11.6416873932,1.90280813127
32.1937942505,7.03650999069,11.6170186996,1.90272223107
32.2501754761,7.1157746315,11.5929374695,1.90118283336
32.3088188171,7.1954460144,11.5778017044,1.89895200302
32.3684196472,7.27582836151,11.5745992661,1.8944383937
32.4307174683,7.35434961319,11.5761909485,1.89033228816
32.4974517822,7.42898654938,11.5758018494,1.88729418464
32.5639877319,7.50371313095,11.5782032013,1.88307290843
32.6315574646,7.57715415955,11.5862398148,1.87821279477
32.7009773254,7.64888381958,11.5944404602,1.87408447374
32.7721481323,7.71867990494,11.6039657593,1.87119847345
32.8422088623,7.78962087631,11.6133480072,1.86846464943
32.9143753052,7.8583650589,11.6234779358,1.86615817173
32.9853515625,7.92711925507,11.6397895813,1.86614007053
33.0595016479,7.99240875244,11.6559724808,1.86731573514
33.1358757019,8.0557641983,11.6688976288,1.86736689644
33.2115707397,8.12000083923,11.6821718216,1.86570234241
33.2882995605,8.1806602478,11.7037057877,1.86343567214
33.3695259094,8.23619556427,11.7220392227,1.86208137599
33.4527740479,8.28820610046,11.7417545319,1.86072937219
33.5357093811,8.34191226959,11.7574949265,1.85540626774
33.6218566895,8.39029502869,11.7737693787,1.85073789893
33.7093276978,8.43538188934,11.7922468185,1.84741351075
33.7955207825,8.48423194885,11.8068008423,1.84216823415
33.8833389282,8.52897548676,11.8247318268,1.83693247994
33.9723587036,8.57065963745,11.8439846039,1.83346985261
34.0624732971,8.60945224762,11.8640871048,1.83215582711
34.1528129578,8.645860672,11.8876943588,1.83308550474
34.2428779602,8.68394947052,11.908657074,1.83324162565
34.3363838196,8.71558952332,11.9258756638,1.83306868335
34.429977417,8.74465179443,11.9464454651,1.8344524459
34.5261116028,8.76508140564,11.9628143311,1.83112089368
34.6207923889,8.7844209671,11.9900617599,1.82922140145
34.716758728,8.79933452606,12.0140237808,1.82745895414
34.8118591309,8.81107521057,12.043261528,1.82838085004
34.902671814,8.82839488983,12.0815839767,1.82899299789
34.991897583,8.84479618073,12.1240644455,1.82939421108
35.0813713074,8.85954856873,12.1666097641,1.83391064269
35.1708145142,8.87068080902,12.2102117538,1.8396666807
35.2587127686,8.87814426422,12.257484436,1.84554224087
35.3446083069,8.88600158691,12.3084068298,1.84813077492
35.4307098389,8.89177513123,12.359131813,1.85174303436
35.5160179138,8.8948841095,12.4113702774,1.85518156174
35.6038284302,8.9102678299,12.4569950104,1.84834503933
35.6942443848,8.92107391357,12.4985980988,1.84200910148
35.7844276428,8.92998504639,12.5411977768,1.8347642271
35.8748512268,8.93525028229,12.5837621689,1.82827466666
35.9642601013,8.94662094116,12.6273536682,1.82036357787
36.0539970398,8.94985103607,12.6718111038,1.81426313446
36.1415596008,8.95866298676,12.7195644379,1.80853408765
36.2289581299,8.96499347687,12.768081665,1.80187527814
36.3157958984,8.96867465973,12.8176956177,1.79889692799
36.3984375,8.9743347168,12.874165535,1.7962447165
36.4820137024,8.97319412231,12.9290447235,1.79312451311
36.5553703308,8.98188781738,12.9961099625,1.78004243269
36.6245651245,8.99526309967,13.0689640045,1.76887696275
36.6972465515,8.99833583832,13.1379089355,1.76116842518
36.768573761,8.99373149872,13.2079544067,1.75374720751
36.8433647156,8.98768043518,13.2741127014,1.74617359817
36.9176940918,8.98008728027,13.3408946991,1.73886444347
36.9870681763,8.9707403183,13.412519455,1.73192397554
37.0550384521,8.96221733093,13.4856214523,1.72697325428
37.125202179,8.94921684265,13.5558443069,1.72404582405
37.1910400391,8.93346977234,13.6296291351,1.72456673055
37.2590446472,8.9224729538,13.7022686005,1.72542293674
37.3275146484,8.91189956665,13.7745904922,1.72788915669
37.3926239014,8.89994812012,13.8497714996,1.73251058646
37.4555892944,8.88778591156,13.9266834259,1.73978786336
37.5197563171,8.87560176849,14.0026979446,1.74512917539
37.5899810791,8.86707782745,14.0736198425,1.74718490557
