X,Y,Z,MaximumInscribedSphereRadius
62.7649879456,4.65646219254,65.7260360718,1.76034153608
62.735118866,4.73539209366,65.6480026245,1.76214168874
62.7094039917,4.79028749466,65.5885848999,1.76394506333
62.6768531799,4.85602617264,65.5252838135,1.76667558971
62.6442909241,4.92664003372,65.4568405151,1.76940611609
62.6154136658,4.9936041832,65.3882598877,1.77219317679
62.5829582214,5.06002950668,65.3207015991,1.77475641904
62.5479202271,5.12239265442,65.2506484985,1.77938991562
62.5121078491,5.1850810051,65.1814041138,1.78505287056
62.4746513367,5.24868869781,65.1138687134,1.78767468519
62.4343910217,5.30869865417,65.0445175171,1.79260604816
62.3962173462,5.36664628983,64.9724349976,1.79839879819
62.3571472168,5.42493057251,64.9011993408,1.80368651685
62.3176383972,5.48344135284,64.8302001953,1.80911448347
62.2772712708,5.53750944138,64.7563400269,1.81469267982
62.2382202148,5.59403848648,64.6836013794,1.820093829
62.1995620728,5.64999198914,64.6102371216,1.8256319295
62.1591949463,5.70188713074,64.5347900391,1.8316011849
62.1181602478,5.75357866287,64.4594955444,1.83802027806
62.0759658813,5.80301761627,64.3832168579,1.84505193369
62.0417709351,5.85533809662,64.305229187,1.85154251321
62.0049705505,5.90727519989,64.2279663086,1.85704859366
61.9639282227,5.95399618149,64.1494064331,1.86255467411
61.9240646362,5.99952840805,64.0697937012,1.86721893539
61.8849983215,6.05073642731,63.9930763245,1.87149648976
61.8467712402,6.0972237587,63.9131965637,1.8744408526
61.8034210205,6.14669275284,63.8376541138,1.87561652256
61.7596282959,6.19683742523,63.7629966736,1.87558449922
61.7138290405,6.24336194992,63.6871566772,1.87383138652
61.6634025574,6.29255867004,63.6161155701,1.86946956302
61.6165428162,6.33977746964,63.5412254333,1.86661967507
61.5715065002,6.39288473129,63.4693984985,1.86416241536
61.5254058838,6.44433307648,63.3970451355,1.85931491193
61.481388092,6.50011920929,63.3265457153,1.85526272781
61.4355888367,6.5512137413,63.2536849976,1.85362142409
61.3867225647,6.60067367554,63.1816711426,1.85152331071
61.335849762,6.65262556076,63.1129341125,1.84837046593
61.2847862244,6.70625925064,63.0456237793,1.84744561736
61.232875824,6.75738143921,62.9770545959,1.84281774733
61.1779441833,6.80753421783,62.9101142883,1.83930368286
61.1176223755,6.85822963715,62.8484420776,1.83455373188
61.0604896545,6.90724611282,62.7825241089,1.83075349816
61.0005149841,6.95567750931,62.718788147,1.82653115099
60.9372901917,7.00611829758,62.6598320007,1.82135358538
60.8751220703,7.05179405212,62.59608078,1.81834417116
60.8108673096,7.09438228607,62.5322303772,1.81617717295
60.748134613,7.13924121857,62.4684562683,1.81484816296
